common_name,scientific_name,start_time,end_time,confidence,label,filename
Great Tit,Parus major,9.0,12.0,0.26744145154953003,Parus major_Great Tit,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,15.0,18.0,0.30258211493492126,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,33.0,36.0,0.3138274848461151,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,51.0,54.0,0.6448888778686523,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,63.0,66.0,0.3409191966056824,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,69.0,72.0,0.3572562336921692,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,75.0,78.0,0.29710739850997925,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,87.0,90.0,0.37520647048950195,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,99.0,102.0,0.6954544186592102,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Great Tit,Parus major,108.0,111.0,0.34868502616882324,Parus major_Great Tit,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,111.0,114.0,0.2838451564311981,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,117.0,120.0,0.3283081352710724,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,120.0,123.0,0.5513346195220947,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,123.0,126.0,0.3644478917121887,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,126.0,129.0,0.3283483386039734,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,129.0,132.0,0.3334697186946869,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,129.0,132.0,0.3236663341522217,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,135.0,138.0,0.3458355665206909,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,150.0,153.0,0.2776372730731964,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,156.0,159.0,0.2874910235404968,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,162.0,165.0,0.5507035255432129,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,171.0,174.0,0.3382698595523834,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,174.0,177.0,0.3147512376308441,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,180.0,183.0,0.3232533931732178,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,183.0,186.0,0.2668463885784149,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,186.0,189.0,0.32230517268180847,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,186.0,189.0,0.26191791892051697,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,195.0,198.0,0.42587050795555115,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,195.0,198.0,0.25714507699012756,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,198.0,201.0,0.2533629834651947,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,201.0,204.0,0.7232269048690796,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,201.0,204.0,0.2775668203830719,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,207.0,210.0,0.3184272050857544,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,210.0,213.0,0.6667107939720154,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,213.0,216.0,0.5499544739723206,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,213.0,216.0,0.2624865472316742,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,216.0,219.0,0.2700907289981842,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,219.0,222.0,0.2765262722969055,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,222.0,225.0,0.43641242384910583,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,231.0,234.0,0.42893561720848083,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,234.0,237.0,0.46599557995796204,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,246.0,249.0,0.3768046498298645,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,246.0,249.0,0.3083168566226959,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,249.0,252.0,0.3852238953113556,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,261.0,264.0,0.5955203175544739,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,267.0,270.0,0.28721925616264343,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,270.0,273.0,0.44583213329315186,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,276.0,279.0,0.27470463514328003,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,279.0,282.0,0.28137555718421936,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,282.0,285.0,0.40036341547966003,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,285.0,288.0,0.43993115425109863,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,297.0,300.0,0.34102848172187805,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,297.0,300.0,0.30404824018478394,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,303.0,306.0,0.3669576048851013,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,306.0,309.0,0.2838643491268158,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,312.0,315.0,0.38198208808898926,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,315.0,318.0,0.3977557420730591,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,315.0,318.0,0.2611258625984192,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,321.0,324.0,0.7478065490722656,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,321.0,324.0,0.26110318303108215,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,327.0,330.0,0.4766695499420166,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,327.0,330.0,0.29317861795425415,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,330.0,333.0,0.5486810803413391,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,333.0,336.0,0.4480605721473694,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,336.0,339.0,0.3756689131259918,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,339.0,342.0,0.7377898097038269,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,342.0,345.0,0.2629117965698242,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,345.0,348.0,0.5682170987129211,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,354.0,357.0,0.2872747778892517,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,357.0,360.0,0.5509500503540039,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,360.0,363.0,0.3369388282299042,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,366.0,369.0,0.6070488095283508,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,375.0,378.0,0.32688283920288086,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,378.0,381.0,0.5589667558670044,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,378.0,381.0,0.31594350934028625,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,384.0,387.0,0.5258732438087463,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,387.0,390.0,0.4486355781555176,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,393.0,396.0,0.5493439435958862,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,396.0,399.0,0.4152696430683136,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,399.0,402.0,0.580329418182373,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,402.0,405.0,0.2804020047187805,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,402.0,405.0,0.25596877932548523,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,405.0,408.0,0.8473239541053772,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,405.0,408.0,0.2865080237388611,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,408.0,411.0,0.2564150393009186,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,411.0,414.0,0.5529928207397461,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,414.0,417.0,0.6408460140228271,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,420.0,423.0,0.46479323506355286,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,423.0,426.0,0.36408939957618713,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,423.0,426.0,0.3248002529144287,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,426.0,429.0,0.25501686334609985,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,429.0,432.0,0.669041633605957,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,435.0,438.0,0.5613320469856262,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,435.0,438.0,0.29951611161231995,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,447.0,450.0,0.27067673206329346,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,450.0,453.0,0.39803430438041687,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,456.0,459.0,0.4487552046775818,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,459.0,462.0,0.2804238796234131,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,462.0,465.0,0.6375325322151184,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,468.0,471.0,0.2524387240409851,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,471.0,474.0,0.691968560218811,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,471.0,474.0,0.3364248275756836,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,477.0,480.0,0.7004914879798889,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,483.0,486.0,0.7230035066604614,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,486.0,489.0,0.5284430384635925,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,492.0,495.0,0.7231001257896423,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,495.0,498.0,0.6506885886192322,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,498.0,501.0,0.6625796556472778,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,501.0,504.0,0.5670034885406494,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,504.0,507.0,0.6222290396690369,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,510.0,513.0,0.6096917390823364,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,516.0,519.0,0.4737127125263214,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,519.0,522.0,0.6481720805168152,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,525.0,528.0,0.28979286551475525,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,531.0,534.0,0.4520816206932068,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,534.0,537.0,0.3665824234485626,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,537.0,540.0,0.6016595959663391,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,540.0,543.0,0.6277174949645996,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,540.0,543.0,0.3496401309967041,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,546.0,549.0,0.35572654008865356,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,552.0,555.0,0.36542370915412903,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,558.0,561.0,0.3693944811820984,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,561.0,564.0,0.5663990378379822,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,573.0,576.0,0.3519972264766693,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,579.0,582.0,0.6067823171615601,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,585.0,588.0,0.3772676885128021,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,588.0,591.0,0.478695273399353,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,591.0,594.0,0.43422213196754456,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,594.0,597.0,0.6538423299789429,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,597.0,600.0,0.39003637433052063,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,600.0,603.0,0.3136117160320282,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,606.0,609.0,0.31131306290626526,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,609.0,612.0,0.4948350489139557,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,615.0,618.0,0.5037354230880737,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,621.0,624.0,0.5342133641242981,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,627.0,630.0,0.5455260276794434,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,642.0,645.0,0.5273402333259583,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,645.0,648.0,0.5091673731803894,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,648.0,651.0,0.48114293813705444,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,651.0,654.0,0.2667452394962311,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,660.0,663.0,0.5078124403953552,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,669.0,672.0,0.3574306070804596,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,672.0,675.0,0.2761556804180145,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,678.0,681.0,0.4112847149372101,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,681.0,684.0,0.26143544912338257,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,684.0,687.0,0.4904097020626068,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,699.0,702.0,0.44311171770095825,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,705.0,708.0,0.4219837784767151,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Eurasian Blackbird,Turdus merula,708.0,711.0,0.3860737681388855,Turdus merula_Eurasian Blackbird,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,711.0,714.0,0.2886313796043396,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,723.0,726.0,0.7753661274909973,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,732.0,735.0,0.5321793556213379,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,738.0,741.0,0.36124464869499207,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,744.0,747.0,0.7494808435440063,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,747.0,750.0,0.5528196692466736,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
European Robin,Erithacus rubecula,753.0,756.0,0.25656646490097046,Erithacus rubecula_European Robin,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,756.0,759.0,0.7386625409126282,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,759.0,762.0,0.5988552570343018,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,762.0,765.0,0.5507546067237854,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,765.0,768.0,0.3119274377822876,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
Northern Goshawk,Accipiter gentilis,768.0,771.0,0.781665563583374,Accipiter gentilis_Northern Goshawk,XC2_20200530_171400.wav
